Party	Position	Name	Text
국민의힘	위원	유상범	국민의힘 위원들도 이 부분에 대해서 깊이 논의를 했습니다. 이미 제가 말씀드렸듯이 3차장검사로 수사한 사건에서 또 결국은 기소가 되셔 가지고 재판 중에 있고, 또 채널A 사건과 같은 경우에는 물론 본인이 무혐의로 판결이 났습니다만 같은 검사로부터 휴대폰 압수수색하는 과정에서 폭행까지 당할 정도로 굉장히 심각한 수사 대상이 됐고 또한 그 휴대폰 압수수색이 이루어지고 난 이후에 사건이 열두 번이나 무혐의 처리하는 내부 결정 과정이 지연됐습니다. 열두 번이나 무혐의를 하겠다는 수사검사들의, 수사관들의 요청을 수뇌부에서 반대해서 사건 처리가 지연되는 과정이 있기 때문에 무혐의 처리됐지만 실질적으로 사건 당사자입니다. 거기에 그 사건과 관련돼서 본인이 직접 한 발언 내용이 결국은 또 허위사실, 명예훼손으로 기소돼서 재판 중인 사안이고…… 이렇다면 이 경우에는 후보자와 위원 간의 직접적 이해관계가 있다고 사회통념상 생각할 수밖에 없고 많은 국민들도 사실은 그렇게 생각하고 있습니다. 그래서 저희들 입장은 이 부분에 대해서는 원칙적으로 제척 의결을 하는 것이 꼭 좋아 보이지 않기 때문에 회피를 하시는 것이 어떻냐 하는 의견을 전달해 드렸는데 회피를 하지 않으시겠다고 말씀하셨기 때문에 결국 저희는 제척을 당에서 요청을 드리고 여기에 대해서는 의결을 해 달라는 내용을 전달했습니다. 그 외에 또 사과 문제는 법무부장관으로서 검수완박법 특히 이 부분에 대해서 보면 검사들의 수사 범위를 부당하게 제한하고 있고 또한 고발인이 고발을 했는데 기관 고발이든 무슨 관계없이 고발인의 고발에 대해서 이의신청을 하지 못하게 만듦으로써 고발권이 부당하게 침해당하는 이런 위헌적 요소가 많았기 때문에 당연히 법무부장관으로서 거기에 대한 의견을 낼 수 있다고 생각합니다. 그래서 이와 같은 사안에 대해서 법무부장관에게 사과를 요구하는 것은 적절치 않다 하는 저희 입장을 전달해 드렸습니다.
더불어민주당	위원	김남국	거짓 해명과 관련된…… 거짓 해명.
국민의힘	위원	유상범	거짓 해명에 대해서는 거짓인지 아닌지는 질의 때 물어보시면 되겠습니다. 그래서 일단……
더불어민주당	위원장	박광온	잠깐만요.
국민의힘	위원	유상범	지금 계속 이야기할 게 아니라 시간이 지나가니까 먼저 그러면 제척에 대해서 위원장님께서 저희 입장이 서로 다르니 의결해 주시고 진행을 해 주시지요.
더불어민주당	위원장	박광온	송기헌 위원님.
더불어민주당	위원	송기헌	종전에도 법사위에 늘 형사 사건이나 관련돼 있는 위원들이 있었습니다. 그때마다 이런 건이 문제가 됐었습니다. 심지어 20대에는 위원장께서 재판을 받는 상황에서도 문제가 됐었습니다. 그때도 한 번도 제척이라는 것을 한 적 없었습니다. 위원장이 재판받고 계시는데, 남부지법에서 재판받고 있는 그 상황에서도 제척 안 됐습니다. 여태까지 그런 적이 없습니다. 그리고 또 사과를 안 하겠다고 하시는 것의 문제, 제가 말씀드릴게요. 지금 여야 간에 그 부분이 굉장히 첨예한 문제가 돼 있습니다. 후보자가 위원의 질문 가운데 그 얘기 하는 거라면 저 이해할 수 있습니다. 자기 소신을 얘기하는 것이기 때문에 적어도 그 범위에 한해서는 소신을 얘기하는 거니까 받아 줄 수 있습니다. 그런데 인사말 할 때부터 시작해 가지고 그 얘기를 한다는 것은 와 가지고 여야 갈등을 부추기겠다는 것 아닙니까, 지금! 곧 내일이면 여당 될 분들이 그러면 되겠어요?
국민의힘	위원	박형수	훈계합니까, 지금?
국민의힘	위원	전주혜	날치기 처리부터 사과하세요, 그러면.
더불어민주당	위원	송기헌	지금 하는 태도가 그거잖아요! 우리가 그것 때문에 사과하라는 거예요!
국민의힘	위원	전주혜	날치기 처리부터 사과하세요!
더불어민주당	위원	송기헌	후보자가 나와서 여야 갈등을 부추긴다는 게 말이 됩니까!
국민의힘	위원	조수진	위장 탈당부터 사과하세요.
국민의힘	위원	전주혜	위장 탈당하고 날치기 처리부터 사과하세요.
국민의힘	위원	조수진	위장 탈당, 날치기부터 사과하세요.
더불어민주당	위원장	박광온	정숙하세요. 발언 중에 정숙하세요
더불어민주당	위원	송기헌	적어도 얘기를 하면 본인은 물어볼 때 답변하는 정도는 할 수 있다 내가 얘기하잖아요, 소신이면. 스스로 생각해 보시라고요. 후보자가 나와서 이렇게 여야 갈등을 부추긴 적 있어요?
국민의힘	위원	조수진	여야 갈등? 그게 야당하고의 지금 갈등입니까? 그것은 잘못한 거예요, 더불어민주당이.
더불어민주당	위원	송기헌	조수진 위원, 조수진! 얘기하지 말아요. 내가 얘기할 때 끼지 말라고 그랬잖아요.
국민의힘	위원	조수진	뭐라고요?
더불어민주당	위원	송기헌	끼지 말라고요. 발언권 얻고 얘기해요.
국민의힘	위원	조수진	반말하지 마십시오.
더불어민주당	위원	송기헌	제가 사과를 요구하는 것은 그거예요, 정확하게. 다시 한번 말씀드릴게요.
국민의힘	위원	조수진	검사 출신이 부끄러운 줄 아세요.
더불어민주당	위원	송기헌	정확하게 말씀드릴게요. 여태까지 후보자가 나와서 여야 간의 첨예한 사안을 가지고 있는 그거 가지고 먼저 그것을 얘기해서 갈등을 부추긴 적이 없어요. 결국 청문회 하고 싶지 않다는 거예요? 끝까지 해요, 청문회. 며칠이고 합시다. 저희는 사과를 해야 할 것입니다.
국민의힘	위원	조수진	이 사건에 대해서 여야 갈등이 뭐가 있습니까?
더불어민주당	위원	송기헌	적어도 사과를 해야지만 그때부터 시작할 거예요.
국민의힘	위원	조수진	여야 갈등이 있어요, 그 사건에 대해서? 우리는 검수완박이에요.
더불어민주당	위원	송기헌	우리는 갈등이 없는데 그쪽이 와서 갈등을 하고 있잖아요. 지난번에 했잖아요, 로텐더에서 시위도 하고 그러셨잖아요. 그게 갈등이지.
국민의힘	위원	조수진	검수완박을 검수완박이라고 하지, 그러면 뭐라고 합니까?
더불어민주당	위원	송기헌	위원장님, 저는 분명히 말씀드립니다. 분명히 말씀드리겠습니다. 지금 저희들 입장에서는, 적어도 제 입장에서는 청문회에 후보자가 나와서 시작부터 인사말 하는데 최근 여야가 가장 첨예하게 갈등을 하고 있는 그 사안을 꺼내 가지고 얘기한다는 것은 정말 있을 수 없는 일이고 청문회를 하겠다는 자세가 안 돼 있다고 생각합니다. 분명한 사과가 되지 않는 한 사과가 될 때까지 기다리겠습니다. 오늘이고 내일이고……
국민의힘	위원	조수진	안 하시겠다는 거네.
더불어민주당	위원	송기헌	안 하고 싶지요? 우리 기다릴 거예요.
국민의힘	위원	조수진	인사청문회 안 하겠다는 거지요?
더불어민주당	위원	송기헌	우리 기다릴 거예요, 끝까지. 오늘이고 내일이고 기다릴 거예요, 사과할 때까지.
국민의힘	위원	조수진	차라리 그냥 파행시키겠다고 이야기하십시오.
더불어민주당	위원장	박광온	발언권 얻어서 발언해 주시기 바랍니다. 김영배 위원님.
더불어민주당	위원	김영배	서울 성북갑의 김영배입니다. 제가 아까 제일 먼저 이 말씀을 드렸는데요. 사실 제가 본질의었으면 굉장히 제대로 말씀을 드리려고 했는데 제가 아까 이 이야기를 꺼낸 이유는 적어도 우리가 앞으로 의사를 진행할 것이기 때문에 의사를 진행함에 있어서 인사청문회에 임하는 법무부장관의 기본 태도가 국민과 국회를 존중하고 헌법 질서를 수호하고 헌법의 정신을 지키고 그것을 집행하는 공정과 정의와 상식의 수호자, 공익의 수호자로서의 자세를 보여줌으로써 논란은 있겠으나 윤석열 정부가 출범하기 직전이기 때문에 윤석열 정부가 어떤 정부가 될 것이다는 하는 것을 보여 주는 후보자가 되어야 된다 하는 취지에서 제가 말씀을 드렸던 겁니다. 이런 것 아닙니까? 제가 그대로 읽어 드릴게요. ‘최근 소위 검수완박 법안이 국회를 통과하여 시행을 앞두고 있어 국민적 우려가 큰 상황입니다’라고 후보자가 모두말씀의 마지막 부분에서 이야기를 하셨어요. 아까 말씀드렸잖아요. 지금 후보자는 법률가로 알고 있는데 아마 사법시험 통과하신 걸로 알고 있고 ‘검수완박 법안이 국회를 통과하여’ 이게 맞는 말이 아니지 않습니까? 아까 제가 말씀드렸잖아요. 검찰 수사권을 완전히 박탈하는 법안은 현재 통과된 법안이 아닙니다. 검찰의 직접수사권과 보완수사권이 다 보장되어 있는 법안이에요. 그것을 법무부장관후보자가 모른단 말입니까? 그것을 모르면 심각한 것 아니에요? 왜 틀린 이야기를 모두발언에서 하면서 정치적으로 마치 현재 국회가 엉뚱한 짓을 하고 있다라는 식의 발언을 통해서 정쟁을 유발하는 듯한 혹은 인사청문회를 회피하려고 하는 듯한 인상을 주는 발언을 했느냐 이 말이에요. 그러니까 제가 아까 말씀드렸지만 마지막에 제가 그렇게 말씀드렸지 않습니까? ‘법무부장관후보자로서 당당하게 국민들한테 있는 그대로 발언을 하라’ 이렇게 말씀드린 거예요. 저는 이것은 반드시 우리 국회가…… 여야 이런 문제가 아니잖아요. 법무부장관이 이런 식으로 부정확한 이야기를, 다른 장관도 아니고 법무부장관이 형사사법체계에 관한 핵심적 논쟁이 있는 법안을 엉뚱한 정치적 프레임을 씌워서 이렇게 정치 선동식으로 이야기하면 어떻게 합니까? 이것을 우리가 국회가 참아야 된단 말입니까? 그러니까 인사청문회가 이렇게 진행돼서는 안 된다. 정말로 자기의 소신과 그다음에 인사 검증과 관련된 기본적인 도덕성의 검증에 겸허하게 임하고 국민과 국회를 존중하는 태도를 전제로 했을 때만 저는 오늘 국민들께서 바라보고 계신 윤석열 정부의 초대 법무부장관후보자에 대한 제대로 된 인사청문회가 된다고 봅니다. 그렇기 때문에 이 부분은 아까 저희들이 요구한 대로 사과 권고를 의결할 것을 위원장님한테 촉구드립니다.
더불어민주당	위원장	박광온	수고하셨습니다. 윤한홍 위원님.
국민의힘	위원	윤한홍	지금 아마 검수완박이라는 표현에 대해서 계속 민주당 위원님들 말씀을 하시는데, 검수완박은요 문재인 대통령이나 이재명 후보 또 민주당 입장에서는 검수완박이 아니라고 주장할 수밖에 없을 거예요. 왜? 날치기하셨잖아요. 앞으로 수사받을 일이 많으니까 검수완박이 아니라고 주장할 수밖에 없겠지요. 그러나 우리 국민의힘 입장 또 국민 입장, 정부 입장에서 보면 100% 검수완박입니다. 그런데 정부를 대표하는 장관의 자리에 가실 분이 검수완박이라고 표현하는 게 뭐가 잘못됐습니까? 그렇지 않아요? 그러면 검수완박이 아니라고 민주당 위원님들이 주장하는 이유가 타당합니까? 만약에 그렇다면 날치기를 왜 했습니까? 합의를 해서 처리해서 가야지요. 그게 아니니까 날치기한 것 아닙니까? 그런데 여기서……
더불어민주당	위원	김영배	합의한 대로 했어야지요, 합의한 대로.
국민의힘	위원	윤한홍	아니, 여기서……
더불어민주당	위원	김영배	합의안이 검수완박이지.
